ID_TEMPERATURA,FECHA,AÑO,TEMPERATURA_MEDIA,VV_MAXIMA,VV_MEDIA,ID_INCENDIO,CLAVE,ESTADO,MUNICIPIO,COORDENADA_1,COORDENADA_2,COORDENADAS_REFERENCIA,COORDENADAS,CAUSA,TIPO_VEGETACION,TIPO_INCENDIO,FECHA_INICIO,FECHA_EXT,HECTAREAS,TIPO_IMPACTO,DETECCION,LLEGADA,DURACION,COSTOS,FECHA,HORA,CO,MAX(CO),MIN(CO),AVG(CO),NO2,MAX(NO2),MIN(NO2),AVG(NO2),O3,MAX(O3),MIN(O3),AVG(O3),PM10,MAX(PM10),MIN(PM10),AVG(PM10),SO2,MAX(SO2),MIN(SO2),AVG(SO2),BANDERA_INCENDIO
6456,23/09/2013,2013,21,18.3,3.7,,,,,,,,,,,,,,,,,,,,23/09/2013,00:00:00,0.617,2.093,0.476,1.015416668,0.012,0.033,0.001,0.013375,0,0.022,0,0.003708333,7.4,40.2,4.3,18.58750004,0.001,0.001,0.001,0.001,0
6457,24/09/2013,2013,20,53.5,6.5,,,,,,,,,,,,,,,,,,,,24/09/2013,00:00:00,0.611,2.466,0.467,0.878500008,0.009,0.029,0.001,0.010666667,0.006,0.016,0,0.006041667,7.6,35.1,3.6,14.64999991,0.001,0.001,0.001,0.001,0
6458,25/09/2013,2013,21,14.8,4.6,,,,,,,,,,,,,,,,,,,,25/09/2013,00:00:00,1.159,1.698,0.509,0.876166669,0.02,0.023,0.001,0.010416667,0.004,0.021,0.001,0.010041667,12.1,32.2,4.1,17.42916662,0.001,0.001,0.001,0.001,0
6459,26/09/2013,2013,21,38.9,7.4,,,,,,,,,,,,,,,,,,,,26/09/2013,00:00:00,0.755,1.61,0,0.667416667,0.013,0.025,0,0.006291667,0.009,0.04,0,0.014875,27.9,44,0,20.76249995,0.001,0.001,0,0.000458333,0
6460,27/09/2013,2013,20,15,4.5,,,,,,,,,,,,,,,,,,,,27/09/2013,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6461,28/09/2013,2013,20,6,2.4,,,,,,,,,,,,,,,,,,,,28/09/2013,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6462,29/09/2013,2013,20,7,1.6,,,,,,,,,,,,,,,,,,,,29/09/2013,00:00:00,0,0.754,0,0.342541664,0,0.01,0,0.002916667,0,0.038,0,0.012125,0,24.7,0,11.84583334,0,0.001,0,0.000625,0
6463,30/09/2013,2013,20,6,1.7,,,,,,,,,,,,,,,,,,,,30/09/2013,00:00:00,0.764,1.452,0.353,0.677791666,0.011,0.021,0.001,0.0105,0.005,0.043,0.001,0.013291667,9.7,43.4,9.7,25.57083356,0.001,0.002,0.001,0.001916667,0
6464,01/10/2013,2013,21,14,3.7,,,,,,,,,,,,,,,,,,,,01/10/2013,00:00:00,0.353,1.086,0.353,0.592791668,0.004,0.026,0.001,0.00675,0.008,0.044,0.003,0.014,15.8,34.2,9.7,19.58750006,0.002,0.002,0.001,0.001416667,0
6465,02/10/2013,2013,20,13,2.9,,,,,,,,,,,,,,,,,,,,02/10/2013,00:00:00,0.491,2.255,0.491,0.951416666,0.002,0.028,0.001,0.013875,0.011,0.048,0.001,0.015458333,12.9,68.1,10.7,29.56249996,0.001,0.003,0.001,0.002041667,0
6466,03/10/2013,2013,21,11.1,3.9,,,,,,,,,,,,,,,,,,,,03/10/2013,00:00:00,0.641,2.004,0.33,0.715874999,0.012,0.02,0.001,0.011041667,0.014,0.047,0.001,0.016041667,14.5,50.9,10.7,26.87083348,0.002,0.004,0.001,0.00175,0
6467,04/10/2013,2013,21,11.1,2.7,,,,,,,,,,,,,,,,,,,,04/10/2013,00:00:00,0.365,1.571,0.279,0.512208329,0.003,0.023,0.001,0.008416667,0.011,0.029,0.001,0.011791667,17.9,40,10.5,23.97499986,0.002,0.002,0.001,0.001083333,0
6468,05/10/2013,2013,21,5.1,2.1,,,,,,,,,,,,,,,,,,,,05/10/2013,00:00:00,0.516,0.516,0.231,0.360875001,0.013,0.013,0.001,0.005041667,0.008,0.041,0.005,0.015916667,20.7,37,10.6,20.67083339,0.001,0.001,0.001,0.001,0
6469,06/10/2013,2013,21,8,2.6,,,,,,,,,,,,,,,,,,,,06/10/2013,00:00:00,0.335,0.873,0.335,0.525750001,0.004,0.02,0.001,0.00625,0.011,0.06,0.007,0.019875,18.6,44.9,11.3,23.13749997,0.001,0.001,0.001,0.001,0
6470,07/10/2013,2013,21,14,3.8,,,,,,,,,,,,,,,,,,,,07/10/2013,00:00:00,0.42,1.326,0.39,0.60675,0.003,0.035,0.001,0.007916667,0.011,0.02,0,0.010333333,18.9,49.4,13.9,23.52916662,0.001,0.002,0.001,0.001333333,0
6471,08/10/2013,2013,20,7,1.8,,,,,,,,,,,,,,,,,,,,08/10/2013,00:00:00,0.68,1.323,0.295,0.602583329,0.015,0.023,0.002,0.010375,0.008,0.057,0.001,0.0215,28,42.2,12.1,24.69166688,0.002,0.002,0.001,0.0015,0
6472,09/10/2013,2013,20,8.9,2,,,,,,,,,,,,,,,,,,,,09/10/2013,00:00:00,0.499,1.168,0.446,0.684791666,0.009,0.034,0.003,0.012083333,0.028,0.113,0.005,0.038916667,24.8,48.2,15.1,29.3708334,0.002,0.003,0.001,0.0015,0
6473,10/10/2013,2013,20,11.1,3.3,,,,,,,,,,,,,,,,,,,,10/10/2013,00:00:00,0.525,1.137,0.345,0.599999995,0.007,0.029,0.001,0.010041667,0.021,0.113,0.019,0.040791667,15.3,55.5,12.6,28.21250006,0.001,0.003,0.001,0.001333333,0
6474,11/10/2013,2013,20,9.9,3.2,,,,,,,,,,,,,,,,,,,,11/10/2013,00:00:00,0.353,1.511,0.353,0.829375004,0.004,0.039,0.001,0.015708333,0.024,0.116,0.003,0.033375,18.4,50.4,6.4,24.69583338,0.001,0.003,0.001,0.001583333,0
6475,12/10/2013,2013,20,8,2.8,,,,,,,,,,,,,,,,,,,,12/10/2013,00:00:00,1.109,1.259,0.475,0.801375003,0.03,0.03,0.005,0.014958333,0.003,0.049,0.001,0.018416667,40.9,45.4,16.1,29.63749989,0.002,0.003,0.001,0.001958333,0
6476,13/10/2013,2013,21,8,1.6,,,,,,,,,,,,,,,,,,,,13/10/2013,00:00:00,0.476,0.594,0.352,0.434416665,0.003,0.018,0.001,0.004083333,0.016,0.054,0.01,0.026916667,10.4,28.4,6.8,15.10000006,0.002,0.002,0.001,0.001291667,0
6477,14/10/2013,2013,21,5.1,1.4,,,,,,,,,,,,,,,,,,,,14/10/2013,00:00:00,0.423,1.241,0.407,0.666916673,0.006,0.04,0.001,0.010166667,0.026,0.09,0.011,0.032375001,19.6,57,9.9,25.70833306,0.001,0.002,0.001,0.00125,0
6478,15/10/2013,2013,21,6,1.5,,,,,,,,,,,,,,,,,,,,15/10/2013,00:00:00,0.43,0.725,0.415,0.5145,0.001,0.017,0.001,0.003916667,0.024,0.061,0.006,0.028916667,23.9,31.6,10.6,21.49166675,0.001,0.002,0.001,0.001041667,0
6479,16/10/2013,2013,22,11.1,3.6,,,,,,,,,,,,,,,,,,,,16/10/2013,00:00:00,0.46,0.835,0.414,0.49391667,0.001,0.015,0.001,0.003375,0.023,0.042,0.006,0.02325,17.1,29.5,12.8,21.89999986,0.001,0.002,0.001,0.001458333,0
6480,17/10/2013,2013,20,11.1,2.8,,,,,,,,,,,,,,,,,,,,17/10/2013,00:00:00,0.411,1.081,0.411,0.755791664,0.001,0.021,0.001,0.011,0.019,0.095,0.001,0.024916667,14.4,63,10.6,30.89583329,0.001,0.002,0.001,0.001708333,0
6481,18/10/2013,2013,21,7,2.3,,,,,,,,,,,,,,,,,,,,18/10/2013,00:00:00,0.655,2.172,0.473,0.934249997,0.01,0.029,0.001,0.015416667,0.013,0.081,0.001,0.020916667,19,75.2,13.5,34.99166671,0.001,0.003,0.001,0.001541667,0
6482,19/10/2013,2013,19,11.1,2.7,,,,,,,,,,,,,,,,,,,,19/10/2013,00:00:00,0.631,2.001,0.268,0.682458329,0.013,0.023,0.001,0.009333333,0.013,0.052,0.001,0.018583334,14.6,50.7,3.3,21.28750017,0.001,0.003,0.001,0.00175,0
6483,20/10/2013,2013,20,8,3.1,,,,,,,,,,,,,,,,,,,,20/10/2013,00:00:00,0.41,0.849,0.41,0.581208328,0.007,0.015,0.001,0.007708333,0.014,0.084,0.003,0.032708334,15.6,45.5,5.4,21.20000007,0.002,0.002,0.001,0.001916667,0
6484,21/10/2013,2013,19,5.1,1,,,,,,,,,,,,,,,,,,,,21/10/2013,00:00:00,0.52,0.769,0.415,0.51741667,0.005,0.018,0.001,0.006125,0.018,0.051,0.007,0.021041667,12.2,33.8,8,20.19583321,0.001,0.002,0.001,0.001125,0
6485,22/10/2013,2013,19,7,1.4,,,,,,,,,,,,,,,,,,,,22/10/2013,00:00:00,0.555,1.521,0.439,0.817458334,0.014,0.038,0.004,0.013875,0.008,0.049,0.001,0.016375,14.2,57.2,10.4,26.53750018,0.001,0.003,0.001,0.001708333,0
6486,23/10/2013,2013,19,9.9,4.5,,,,,,,,,,,,,,,,,,,,23/10/2013,00:00:00,0.63,1.418,0.352,0.578124995,0.009,0.032,0.001,0.009666667,0.015,0.038,0.002,0.020208334,21.6,38,4.9,19.84166654,0.002,0.003,0.001,0.001833333,0
6487,24/10/2013,2013,18,14,4.9,,,,,,,,,,,,,,,,,,,,24/10/2013,00:00:00,0.652,1.747,0.342,0.761249998,0.022,0.05,0.001,0.014958333,0.009,0.045,0.001,0.02075,21.4,81.3,12.4,26.86250015,0.003,0.004,0.001,0.002083333,0
6488,25/10/2013,2013,17,9.9,3.4,,,,,,,,,,,,,,,,,,,,25/10/2013,00:00:00,2.105,3.042,0.259,0.78970834,0.043,0.049,0.001,0.018,0.002,0.05,0.001,0.023833334,79.2,79.2,15,31.06249976,0.004,0.004,0.002,0.00225,0
6489,26/10/2013,2013,17,11.1,3.2,,,,,,,,,,,,,,,,,,,,26/10/2013,00:00:00,3.656,3.656,0.22,0.823958331,0.044,0.044,0.001,0.01725,0.002,0.046,0.001,0.019625,96.3,98.1,12.3,36.03750002,0.005,0.005,0.001,0.001875,0
6490,27/10/2013,2013,18,9.9,2,,,,,,,,,,,,,,,,,,,,27/10/2013,00:00:00,1.396,1.396,0.362,0.690458337,0.03,0.034,0.001,0.012791667,0.002,0.045,0.001,0.018875,55.4,55.4,10.7,20.40833346,0.002,0.002,0.001,0.001583333,0
6491,28/10/2013,2013,19,6,1.5,,,,,,,,,,,,,,,,,,,,28/10/2013,00:00:00,0.922,1.9,0.492,0.821041665,0.028,0.029,0.007,0.017291667,0.008,0.053,0.001,0.025208334,24.8,49.9,24.8,36.92499979,0.002,0.003,0.002,0.002208333,0
6492,29/10/2013,2013,19,9.9,2.6,,,,,,,,,,,,,,,,,,,,29/10/2013,00:00:00,0.55,1.832,0.393,0.810708328,0.006,0.028,0.001,0.013458333,0.026,0.108,0.001,0.038333334,39.4,52.8,4,30.30833332,0.001,0.002,0.001,0.001708333,0
6493,30/10/2013,2013,20,6,2.5,,,,,,,,,,,,,,,,,,,,30/10/2013,00:00:00,0.619,1.258,0.493,0.805625003,0.014,0.027,0.006,0.015125,0.02,0.052,0.001,0.0205,23.3,36.3,6.8,23.19999977,0.002,0.002,0.001,0.001541667,0
6494,31/10/2013,2013,19,7,2,,,,,,,,,,,,,,,,,,,,31/10/2013,00:00:00,0.541,1.385,0.451,0.746250004,0.012,0.029,0.003,0.012833333,0.007,0.044,0.001,0.015458333,18.9,44.3,11.1,23.07499985,0.001,0.002,0.001,0.001416667,0
6495,01/11/2013,2013,20,9.9,2.9,,,,,,,,,,,,,,,,,,,,01/11/2013,00:00:00,0.416,1.805,0.3,0.686916657,0.009,0.042,0.003,0.014416667,0.007,0.056,0.001,0.018958334,9.4,66.8,8.9,26.71250017,0.001,0.005,0.001,0.001916667,0
6496,02/11/2013,2013,21,8.9,2.9,,,,,,,,,,,,,,,,,,,,02/11/2013,00:00:00,0.419,1.06,0.419,0.573166662,0.007,0.029,0.003,0.009708333,0.013,0.047,0.002,0.0205,10.5,30.7,9.2,19.91250014,0.002,0.002,0.001,0.001291667,0
6497,03/11/2013,2013,19,8.9,3.8,,,,,,,,,,,,,,,,,,,,03/11/2013,00:00:00,0.57,0.732,0.414,0.535166665,0.007,0.013,0.001,0.005583333,0.018,0.052,0.008,0.022375,10.1,31.5,8.1,16.70833341,0.001,0.002,0.001,0.001416667,0
6498,04/11/2013,2013,20,7,3.4,,,,,,,,,,,,,,,,,,,,04/11/2013,00:00:00,0.525,1.197,0.337,0.533541667,0.008,0.023,0.001,0.008375,0.008,0.023,0.002,0.012958333,10.7,24.8,5.8,14.13333321,0.001,0.002,0.001,0.001583333,0
6499,05/11/2013,2013,19,11.1,3.7,,,,,,,,,,,,,,,,,,,,05/11/2013,00:00:00,0.479,0.718,0.444,0.546250001,0.01,0.038,0.006,0.01675,0.009,0.026,0.003,0.011125,5,24.8,5,13.9958332,0.002,0.003,0.002,0.002041667,0
6500,06/11/2013,2013,19,22.9,3.3,,,,,,,,,,,,,,,,,,,,06/11/2013,00:00:00,0.394,1.312,0.364,0.569958334,0.013,0.077,0.004,0.025,0.01,0.046,0.001,0.01425,10.3,45.2,4.6,18.94166658,0.001,0.003,0.001,0.001333333,0
6501,07/11/2013,2013,18,11.1,3,,,,,,,,,,,,,,,,,,,,07/11/2013,00:00:00,0.362,1.431,0.322,0.656458327,0.007,0.082,0.002,0.034708334,0.021,0.04,0.002,0.019833334,16.6,52.5,1.8,23.2458331,0.001,0.002,0.001,0.001583333,0
6502,08/11/2013,2013,17,8,2.3,,,,,,,,,,,,,,,,,,,,08/11/2013,00:00:00,0.607,2.03,0.328,0.813833336,0.038,0.109,0.011,0.046458333,0.013,0.054,0.001,0.018416667,18.5,49.8,5.4,25.59583334,0.001,0.003,0.001,0.001791667,0
6503,09/11/2013,2013,18,7,1.7,,,,,,,,,,,,,,,,,,,,09/11/2013,00:00:00,1.303,2.48,0.495,0.99362499,0.074,0.103,0.024,0.055541667,0.001,0.09,0.001,0.026458334,32.8,65.8,19,32.33750002,0.002,0.004,0.001,0.001875,0
6504,10/11/2013,2013,18,14,2.7,,,,,,,,,,,,,,,,,,,,10/11/2013,00:00:00,0.96,1.288,0.38,0.742583333,0.078,0.11,0.015,0.0485,0.004,0.063,0.001,0.022791667,28.8,44.4,16.3,26.72500022,0.002,0.003,0.001,0.002041667,0
6505,11/11/2013,2013,19,11.1,3.8,,,,,,,,,,,,,,,,,,,,11/11/2013,00:00:00,0.422,1.383,0.314,0.625791668,0.02,0.088,0.008,0.030833333,0.019,0.043,0.001,0.01925,23.9,44.6,6.9,19.4916666,0.002,0.002,0.001,0.001625,0
6506,12/11/2013,2013,18,8,4.3,,,,,,,,,,,,,,,,,,,,12/11/2013,00:00:00,2.063,2.063,0.203,0.547499999,0.076,0.076,0.006,0.029291667,0.001,0.035,0.001,0.018208334,44,44,12.1,24.22916663,0.003,0.003,0.002,0.002041667,0
6507,13/11/2013,2013,15,33.5,20.7,,,,,,,,,,,,,,,,,,,,13/11/2013,00:00:00,0.409,0.725,0.31,0.511833334,0.019,0.04,0.004,0.023,0.017,0.033,0.013,0.021208333,16.8,18.6,3.7,11.66249999,0.002,0.002,0.001,0.001375,0
6508,14/11/2013,2013,14,18.4,6.8,,,,,,,,,,,,,,,,,,,,14/11/2013,00:00:00,0.495,2.755,0.369,0.968250006,0.017,0.1,0.005,0.048916667,0.019,0.049,0.001,0.01875,3.3,49.8,1.3,21.79999991,0.001,0.003,0.001,0.001958333,0
6509,15/11/2013,2013,17,13,4.5,,,,,,,,,,,,,,,,,,,,15/11/2013,00:00:00,2.03,2.451,0.893,1.465416667,0.076,0.132,0.054,0.090416666,0.001,0.042,0.001,0.01325,44.3,71.9,26.9,46.9958334,0.003,0.007,0.002,0.002958333,0
6510,16/11/2013,2013,17,16.6,4.4,,,,,,,,,,,,,,,,,,,,16/11/2013,00:00:00,1.03,1.436,0.487,0.959958332,0.091,0.091,0.018,0.047791667,0.002,0.019,0,0.007375,42.6,42.6,9.5,20.42916667,0.002,0.082,0,0.004416667,0
6511,17/11/2013,2013,16,18.4,3.9,,,,,,,,,,,,,,,,,,,,17/11/2013,00:00:00,1.418,1.644,0.312,0.889458338,0.047,0.054,0.007,0.033166666,0.001,0.042,0,0.010458333,16.9,30.5,5.8,14.01666671,0.001,0.001,0,0.000416667,0
6512,18/11/2013,2013,17,11.2,2.8,,,,,,,,,,,,,,,,,,,,18/11/2013,00:00:00,0.537,1.497,0.459,0.771833332,0.028,0.069,0,0.025458333,0.01,0.1,0,0.024,8.6,28.3,2.4,15.25833342,0,0,0,0,0
6513,19/11/2013,2013,15,9.4,2.2,,,,,,,,,,,,,,,,,,,,19/11/2013,00:00:00,0.847,1.898,0.383,0.915374999,0.021,0.048,0.003,0.0225,0.002,0.076,0.001,0.017791667,13.3,81.9,9.4,27.14999998,0,0.005,0,0.002208333,0
6514,20/11/2013,2013,17,8,2.1,,,,,,,,,,,,,,,,,,,,20/11/2013,00:00:00,1.715,1.715,0.415,0.865124997,0.028,0.033,0.002,0.017583333,0.001,0.057,0.001,0.016875,23.7,45.1,12.4,25.20416661,0.004,0.004,0.003,0.003208333,0
6515,21/11/2013,2013,18,11.2,4.7,,,,,,,,,,,,,,,,,,,,21/11/2013,00:00:00,0.594,2.114,0,0.82516667,0.014,0.033,0,0.01875,0.014,0.054,0,0.010916667,22.5,52.7,17.8,33.55416663,0.003,0.005,0,0.002375,0
6516,22/11/2013,2013,17,9.4,2.8,,,,,,,,,,,,,,,,,,,,22/11/2013,00:00:00,0.83,2.383,0.619,1.203583332,0.025,0.062,0.018,0.029333333,0.001,0.075,0.001,0.021375,25.5,66.1,14.9,42.77499986,0.003,0.006,0.003,0.003583333,0
6517,23/11/2013,2013,15,5.4,1.1,,,,,,,,,,,,,,,,,,,,23/11/2013,00:00:00,1.41,1.41,0.364,0.691458336,0.034,0.046,0.005,0.020208334,0.001,0.077,0.001,0.027958333,36.2,55.8,15.8,32.93750012,0.003,0.003,0.003,0.003,0
6518,24/11/2013,2013,15,0,0,,,,,,,,,,,,,,,,,,,,24/11/2013,00:00:00,0.97,1.298,0.568,0.806833337,0.036,0.049,0.006,0.020708333,0.009,0.059,0.001,0.022916667,35.7,45.1,20.5,32.20833333,0.003,0.004,0.003,0.00325,0
6519,25/11/2013,2013,15,0,0,,,,,,,,,,,,,,,,,,,,25/11/2013,00:00:00,0.808,2.274,0.359,0.785666667,0.034,0.05,0.002,0.017958334,0.006,0.033,0.001,0.013791667,24,62.1,13.5,25.20833321,0.003,0.005,0.002,0.002958333,0
6520,26/11/2013,2013,19,14.8,9.9,,,,,,,,,,,,,,,,,,,,26/11/2013,00:00:00,0.501,3.195,0.395,0.824250004,0.01,0.035,0.002,0.013666667,0.009,0.038,0.001,0.015458333,15.1,69.1,5.7,21.98749995,0.003,0.006,0.003,0.003333333,0
6521,27/11/2013,2013,14,16.6,7.2,,,,,,,,,,,,,,,,,,,,27/11/2013,00:00:00,0.306,3.115,0.267,0.73154167,0.001,0.061,0.001,0.017375,0.026,0.049,0.001,0.023916667,17.4,71.4,7,26.65833322,0.002,0.005,0.002,0.002833333,0
6522,28/11/2013,2013,11,7.6,2.9,,,,,,,,,,,,,,,,,,,,28/11/2013,00:00:00,3.143,3.252,0.653,1.532291681,0.047,0.076,0.015,0.034791666,0.002,0.08,0.001,0.0215,80.9,80.9,25.1,50.46666638,0.005,0.005,0.003,0.004083333,0
6523,29/11/2013,2013,17,9.4,3.8,,,,,,,,,,,,,,,,,,,,29/11/2013,00:00:00,2.287,3.652,0.3,1.17891667,0.052,0.072,0.008,0.030333333,0.001,0.058,0.001,0.019583333,68.3,85.7,24.8,41.61249987,0.005,0.007,0.003,0.004125,0
6524,30/11/2013,2013,15,14.8,4.7,,,,,,,,,,,,,,,,,,,,30/11/2013,00:00:00,0.43,2.304,0.419,0.76070833,0.011,0.077,0.009,0.024625,0.026,0.069,0.003,0.027833334,27.8,67.5,19.7,35.08333333,0.003,0.004,0.003,0.003125,0
6525,01/12/2013,2013,10,5.4,1.1,,,,,,,,,,,,,,,,,,,,01/12/2013,00:00:00,1.639,1.976,0.418,0.981874996,0.072,0.072,0.008,0.034166667,0.002,0.079,0.001,0.030416667,73.2,73.2,25.9,43.79166643,0.003,0.004,0.003,0.003083333,0
6526,02/12/2013,2013,17,20.5,4.5,,,,,,,,,,,,,,,,,,,,02/12/2013,00:00:00,1.895,3.805,0.475,1.424208341,0.067,0.098,0.007,0.046666667,0,0.093,0,0.025083333,46.2,91.7,20.4,47.11250035,0.003,0.005,0.002,0.003333333,0
6527,03/12/2013,2013,18,16.6,7.7,,,,,,,,,,,,,,,,,,,,03/12/2013,00:00:00,0.642,3.785,0.405,1.200625005,0.023,0.093,0.001,0.034291667,0.022,0.059,0,0.021375,21.6,90.6,11.4,39.70833349,0.003,0.007,0.003,0.003791667,0
6528,04/12/2013,2013,16,27.7,4.6,,,,,,,,,,,,,,,,,,,,04/12/2013,00:00:00,1.062,3.019,0.402,1.006374995,0.03,0.096,0.001,0.026166667,0.002,0.055,0.001,0.01775,25.6,103.3,10,34.97916675,0.004,0.01,0.003,0.004291667,0
6529,05/12/2013,2013,16,20.5,8.6,,,,,,,,,,,,,,,,,,,,05/12/2013,00:00:00,0.456,3.018,0.231,1.088208315,0.018,0.091,0.004,0.031416667,0.008,0.08,0.001,0.017375,15.3,120.2,7.9,42.61666638,0.003,0.008,0.003,0.003916667,0
6530,06/12/2013,2013,18,9.4,2.9,,,,,,,,,,,,,,,,,,,,06/12/2013,00:00:00,1.145,4.071,0.391,1.122875004,0.034,0.08,0.006,0.027416667,0.001,0.085,0.001,0.023208334,19.4,110.7,10,40.99583312,0.003,0.01,0.002,0.0035,0
6531,07/12/2013,2013,15,18.4,5.1,,,,,,,,,,,,,,,,,,,,07/12/2013,00:00:00,0.925,2.852,0.287,1.020625001,0.031,0.065,0.004,0.021958333,0.002,0.05,0.001,0.016791667,38.6,94.1,10.1,38.31249936,0.003,0.01,0.002,0.003875,0
6532,08/12/2013,2013,19,16.6,8.3,,,,,,,,,,,,,,,,,,,,08/12/2013,00:00:00,0.753,2.2,0.46,1.019041677,0.021,0.053,0.001,0.020041667,0.006,0.048,0.001,0.01675,12.5,51.4,12.5,27.09166682,0.003,0.007,0.002,0.003291667,0
6533,09/12/2013,2013,15,7.6,2.9,,,,,,,,,,,,,,,,,,,,09/12/2013,00:00:00,0.851,2.82,0,0.724708336,0.027,0.07,0,0.018083333,0.002,0.04,0,0.008875,18.9,102.7,14.3,33.80833316,0.003,0.01,0,0.00175,0
6534,10/12/2013,2013,18,16.6,6.4,,,,,,,,,,,,,,,,,,,,10/12/2013,00:00:00,0,0,0,0,0,0.07,0,0.017666667,0.002,0.062,0.002,0.019875,39.4,91,33.4,51.02500025,0,0,0,0,0
6535,11/12/2013,2013,17,13,2.7,,,,,,,,,,,,,,,,,,,,11/12/2013,00:00:00,0,0,0,0,0.038,0.05,0.008,0.027916667,0.023,0.088,0.002,0.027916667,45.7,73.3,24.4,43.41666714,0,0.01,0,0.000416667,0
6536,12/12/2013,2013,17,14.8,6.2,,,,,,,,,,,,,,,,,,,,12/12/2013,00:00:00,0,0,0,0,0.037,0.053,0.007,0.022333333,0.005,0.039,0.002,0.019833333,33.1,83.7,17.4,38.63333321,0,0,0,0,0
6537,13/12/2013,2013,15,25.9,5.4,,,,,,,,,,,,,,,,,,,,13/12/2013,00:00:00,0,0,0,0,0.03,0.035,0.008,0.02375,0.006,0.084,0.002,0.027416667,72,72,11,40.28333334,0,0.01,0,0.000833333,0
6538,14/12/2013,2013,14,11.2,3.8,,,,,,,,,,,,,,,,,,,,14/12/2013,00:00:00,0,0,0,0,0.038,0.078,0.009,0.042916667,0.015,0.088,0.002,0.024166667,28.5,117,28.5,62.57083305,0,0.01,0,0.00125,0
6539,15/12/2013,2013,12,7.6,2.2,,,,,,,,,,,,,,,,,,,,15/12/2013,00:00:00,0,0,0,0,0.048,0.048,0.008,0.026958334,0.001,0.089,0.001,0.027958334,37.2,63.6,21.5,40.89166681,0,0,0,0,0
6540,16/12/2013,2013,14,9.4,3.2,,,,,,,,,,,,,,,,,,,,16/12/2013,00:00:00,0,0,0,0,0.027,0.039,0.007,0.026708333,0.018,0.073,0.002,0.024291667,31.6,57.6,17.4,35.70416641,0,0,0,0,0
6541,17/12/2013,2013,11,7.6,1.2,,,,,,,,,,,,,,,,,,,,17/12/2013,00:00:00,0,0,0,0,0.028,0.051,0.01,0.03275,0.013,0.076,0.002,0.021333333,19.1,199.9,19.1,58.1291666,0,0.01,0,0.000416667,0
6542,18/12/2013,2013,16,18.4,6.9,,,,,,,,,,,,,,,,,,,,18/12/2013,00:00:00,0,0,0,0,0.055,0.063,0.018,0.035666667,0.003,0.091,0.002,0.026041667,93.4,115.9,39.6,61.79583311,0.01,0.01,0,0.000416667,0
6543,19/12/2013,2013,14,18.4,3,,,,,,,,,,,,,,,,,,,,19/12/2013,00:00:00,0,0,0,0,0.057,0.072,0.007,0.042625,0.004,0.08,0.002,0.02075,48.1,255.5,20.8,79.94999997,0,0.01,0,0.0025,0
6544,20/12/2013,2013,15,25.9,4.5,,,,,,,,,,,,,,,,,,,,20/12/2013,00:00:00,0,0,0,0,0.034,0.055,0.01,0.026875,0.005,0.058,0.002,0.019916667,25.9,97.6,18.2,47.70416641,0,0.01,0,0.001666667,0
6545,21/12/2013,2013,16,22.3,8.3,,,,,,,,,,,,,,,,,,,,21/12/2013,00:00:00,0,0,0,0,0.012,0.018,0.004,0.009375,0.019,0.029,0.004,0.019458333,16.1,18.3,9.8,14,0,0,0,0,0
6546,22/12/2013,2013,14,22.3,4.4,,,,,,,,,,,,,,,,,,,,22/12/2013,00:00:00,0,0,0,0,0.019,0.039,0.004,0.017958333,0.002,0.048,0.001,0.014166667,13.8,50.2,7.5,20.07083329,0,0.01,0,0.000416667,0
6547,23/12/2013,2013,15,25.9,6.1,,,,,,,,,,,,,,,,,,,,23/12/2013,00:00:00,0,0,0,0,0.027,0.063,0.01,0.0285,0.002,0.049,0.002,0.01725,33.5,87.5,16.7,36.59166654,0,0,0,0,0
6548,24/12/2013,2013,15,18.4,8.4,,,,,,,,,,,,,,,,,,,,24/12/2013,00:00:00,0,0,0,0,0.042,0.042,0.005,0.016416667,0.003,0.034,0.002,0.02175,55.7,55.7,24.4,34.85416659,0,0,0,0,0
6549,25/12/2013,2013,13,14.8,4.2,,,,,,,,,,,,,,,,,,,,25/12/2013,00:00:00,0,0,0,0,0.029,0.033,0.007,0.018083333,0.004,0.071,0.002,0.026,39,83.6,11.8,37.01666649,0,0,0,0,0
6550,26/12/2013,2013,13,31.3,8.9,,,,,,,,,,,,,,,,,,,,26/12/2013,00:00:00,0,0,0,0,0.019,0.028,0.004,0.0145,0.019,0.028,0.001,0.016583333,14.3,14.3,2.2,9.179166625,0,0.002,0,8.33E-05,0
6551,27/12/2013,2013,11,33.5,9.6,,,,,,,,,,,,,,,,,,,,27/12/2013,00:00:00,0,0,0,0,0.02,0.028,0.005,0.016458333,0.006,0.019,0.004,0.011833334,9.9,10.9,0,5.708333254,0,0.002,0,0.000166667,0
6552,28/12/2013,2013,10,16.6,4.7,,,,,,,,,,,,,,,,,,,,28/12/2013,00:00:00,0,0,0,0,0.011,0.038,0.004,0.019333334,0.018,0.025,0.001,0.012,4.4,38.2,0,11.27083336,0,0,0,0,0
